county,state,msa,pmsa,popdensity,pop,popchange,age6574,age75,crime,college,income,farm,democrat,republican,Perot,white,black,turnout
DuPage,IL,1602,1600,2441,781666,23.89999962,5.199999809,3.5,3764,36,54920,0,30.89999962,48.09999847,20.70000076,91.45913696,1.978082657,47.46106339
Edgar,IL,,,31,19595,-11.19999981,10.19999981,8.800000191,2897,11,26595,11,41.09999847,38.79999924,19.70000076,99.35697937,0.347027302,49.89027786
Edwards,IL,,,33,7440,-7.800000191,10.60000038,9.300000191,679,8.399999619,27577,13.39999962,36.59999847,45.09999847,17.79999924,99.47580719,0.080645159,47.74193573
Effingham,IL,,,67,31704,3.700000048,7.5,6.400000095,3421,13,33336,9.800000191,34.90000153,42.20000076,22.39999962,99.42909241,0.037850112,47.25271225
Fayette,IL,,,29,20893,-6.400000095,9.399999619,8.5,1157,8.5,26805,13.10000038,47.79999924,34.70000076,17.10000038,96.43421173,2.866988897,48.42770386
Ford,IL,,,29,14275,-8.899999619,9.800000191,9.300000191,2199,12.10000038,31652,10.30000019,33.59999847,47,18.89999962,99.17337799,0.30122593,45.40105057
Franklin,IL,,,97,40319,-7.599999905,11.10000038,9.100000381,688,8.199999809,24545,3.900000095,59.29999924,25.60000038,14.80000019,99.37746429,0.089287929,53.27761078
Fulton,IL,,,44,38080,-12.89999962,10,8.899999619,2856,9.5,26508,7.800000191,54.90000153,28.60000038,16.20000076,97.47111511,1.754201651,46.48371887
Gallatin,IL,,,21,6909,-10.39999962,10.19999981,9.399999619,884,7.400000095,23546,5.099999905,60.09999847,25.10000038,14.39999962,99.03025055,0.607902765,57.08496094
Greene,IL,,,28,15317,-8.899999619,10,8.899999619,2190,9,26596,12,45,34,20.79999924,99.43852997,0.091401711,45.90977478
Grundy,IL,1602,1600,81,32337,10.69999981,7.199999809,5.699999809,2873,12.5,41553,5.400000095,37.59999847,39,22.89999962,98.53727722,0.064941086,50.29841995
Hamilton,IL,,,19,8499,-8.5,11.5,10.19999981,1282,7.599999905,24090,15.30000019,51.90000153,30.60000038,17.29999924,99.56465149,0.035298269,58.52453232
Hancock,IL,,,27,21373,-10.30000019,10,8.699999809,1534,14.39999962,28762,15,41.79999924,36.90000153,20.79999924,99.52744293,0.121648811,47.11083984
Hardin,IL,,,29,5189,-3.599999905,10.19999981,7.400000095,858,7,20294,4.900000095,52.5,31,16.20000076,97.55251312,1.638080597,61.14858246
Henderson,IL,,,22,8096,-8.800000191,9.600000381,6.699999809,815,9.5,26699,16.70000076,49.70000076,32.40000153,17.70000076,99.27124786,0.098814227,50
Henry,IL,1960,,62,51159,-11.80000019,8.800000191,7.599999905,2296,11.80000019,31153,9.199999809,45.5,36.90000153,17.39999962,97.67391968,1.284231544,47.63775635
Iroquois,IL,,,28,30787,-5.599999905,10,8.300000191,1486,10.10000038,30516,13.60000038,30.60000038,47.79999924,21.10000038,97.94393921,0.532692373,47.19524384
Jackson,IL,,,104,61067,-1.100000024,5.800000191,5,7333,29.5,27307,2.799999952,54.70000076,28.20000076,16.39999962,85.13763428,10.38531494,40.01179123
Jasper,IL,,,21,10609,-7.099999905,9.300000191,8.300000191,1587,8.100000381,26590,26.29999924,41.70000076,36.40000153,21.20000076,99.67008972,0.00942596,51.65425491
Jefferson,IL,,,65,37020,1.299999952,9.100000381,7.400000095,5618,11.30000019,28750,6.5,49.20000076,31.20000076,19.29999924,94.1545105,5.197190762,47.53376389
Jersey,IL,7040,,57,20539,2.200000048,7.800000191,6,2927,9.300000191,32411,7.699999809,47.09999847,29.10000038,23.39999962,99.06032562,0.467403471,49.14065933
Jo Daviess,IL,,,36,21821,-7,9.699999809,7,2101,12.10000038,31898,12.30000019,38.70000076,40.59999847,20.10000038,99.59213257,0.06415838,47.90797806
Johnson,IL,,,34,11347,21,8.699999809,6.800000191,175,9.100000381,25724,5.099999905,42.59999847,39.40000153,17.5,90.1559906,9.218296051,47.5103569
Kane,IL,1602,1600,641,317471,19.79999924,5.300000191,4,5216,21.39999962,45457,0.699999988,34.79999924,43.5,21.20000076,84.94476318,5.986688614,40.29911423
Kankakee,IL,1602,3740,146,96255,-3.900000095,7.900000095,5.800000191,6866,11.89999962,33560,3.299999952,43,38.5,18.10000038,83.3141098,14.95922279,41.63004684
Kendall,IL,1602,1600,129,39413,10.89999962,5.300000191,3.400000095,3065,17.79999924,46687,3.900000095,29.5,46.29999924,23.89999962,96.46309662,0.532819092,46.70032883
Knox,IL,,,78,56393,-8.800000191,9.199999809,7.900000095,4089,12.69999981,30296,4.300000191,49.5,32.90000153,17.20000076,92.94238281,5.071551323,44.85663223
Lake,IL,1602,1600,1208,516418,22.89999962,5.099999905,3.299999952,4297,32,52308,0.100000001,36.5,44.20000076,18.89999962,87.26767731,6.733111382,43.37319946
La Salle,IL,,,95,106913,-3.700000048,9.399999619,7.800000191,2781,10.5,33226,4.5,46.59999847,32.20000076,20.89999962,97.09296417,1.078446984,46.70245743
Lawrence,IL,,,42,15972,-11.60000038,10.10000038,10.80000019,1470,6.300000191,23609,7.199999809,43.70000076,35.79999924,20,98.66641998,0.94540447,46.88204193
Lee,IL,,,48,34392,-4.5,8,6.699999809,2076,11.80000019,32464,8.600000381,35.90000153,43.09999847,20.70000076,94.58595276,3.553151846,44.82728577
Livingston,IL,,,38,39301,-4.099999905,8.100000381,7.699999809,2686,9.399999619,34927,10.19999981,35.09999847,46.79999924,17.70000076,93.00272369,5.381542683,43.50525284
Logan,IL,,,50,30798,-3.599999905,8.300000191,7.699999809,3183,12.5,33361,6.300000191,36.40000153,46.29999924,17,94.8860321,4.191830635,46.09065628
McDonough,IL,,,59,35244,-7,7.099999905,6.599999905,3877,23.20000076,29499,5.5,41.79999924,38,19.89999962,93.61026001,3.55805254,39.50175858
McHenry,IL,1602,1600,331,183241,35.29999924,5.400000095,4,2645,21,47911,1.399999976,28.10000038,46.79999924,24.70000076,97.62825775,0.169176117,48.18463135
McLean,IL,1040,,113,129180,12,5.699999809,4.800000191,4560,29,39761,3.099999905,38.90000153,43.40000153,17.29999924,93.71187592,4.3063941,45.89332581
Macon,IL,2040,,203,117206,-10.39999962,8.199999809,6.300000191,5198,14.80000019,34861,1.5,49.40000153,33.59999847,16.60000038,87.19434357,12.05996323,47.42078018
Macoupin,IL,,,55,47679,-3.299999952,9.5,8.5,1269,9.199999809,29693,7.599999905,50.90000153,27.5,21.20000076,98.73738861,0.794899225,49.6256218
Madison,IL,7040,,349,249238,2.299999952,7.900000095,6,4238,14.39999962,35688,1.299999952,51.29999924,28.20000076,20.29999924,92.36833954,6.474133015,45.77753067
Marion,IL,,,73,41561,-4.599999905,9,8,4091,9.600000381,28233,5,51.20000076,30.5,18,95.39472198,3.654868841,45.43442154
Marshall,IL,,,33,12846,-11.5,10.5,9,1018,10.30000019,31862,9.399999619,43.40000153,38.29999924,18,99.26825714,0.132336915,50.56827164
Mason,IL,,,31,16269,-15.5,9.600000381,7.900000095,1278,8.800000191,27488,8.399999619,51.5,32.09999847,16.20000076,99.45294952,0.049173273,47.34156799
Massac,IL,,,62,14752,-0.699999988,10.30000019,9,3451,8,26615,5.599999905,47.40000153,39,12.60000038,93.57375336,5.897505283,47.83080292
Menard,IL,7880,,36,11164,-2.900000095,7.699999809,7.400000095,605,13.80000019,34375,11,35.90000153,45,18.70000076,99.4356842,0.080616266,56.42242813
Mercer,IL,,,31,17290,-10.10000038,8.800000191,7.400000095,1004,11.30000019,31451,12.60000038,46.70000076,34.90000153,18,99.21920013,0.1735107,49.39271164
Monroe,IL,7040,,60,22422,16.70000076,7.199999809,6.199999809,2155,13.69999981,39482,9.5,39,38.29999924,22.39999962,99.2864151,0.057978772,55.93613434
Montgomery,IL,,,43,30728,-3.700000048,9.600000381,8.699999809,1418,8.100000381,28725,8.800000191,50,29.70000076,19.89999962,97.48763275,1.81918776,48.28495026
Morgan,IL,,,64,36397,-3.299999952,8.300000191,7.5,5776,16,32500,5.400000095,39,40.29999924,20.39999962,94.95562744,4.148693562,44.7756691
Moultrie,IL,,,42,13930,-3.700000048,9.100000381,10.10000038,782,9.5,31685,9.699999809,47.29999924,31.89999962,20.39999962,99.66977692,0.057430007,46.41062546
Ogle,IL,6880,,63,45957,2.5,7.699999809,6.400000095,2067,12.10000038,35593,7.5,32.40000153,44.79999924,22.20000076,97.68914795,0.143612504,43.75611877
Peoria,IL,6120,,296,182827,-8.399999619,7.900000095,6.300000191,6780,19.5,35401,1.200000048,46.79999924,37.79999924,15,84.39562988,13.61505699,44.48358154
Perry,IL,,,48,21412,-1.799999952,9.100000381,7.900000095,1947,7.300000191,28267,6.400000095,54.20000076,28,17.60000038,97.61348724,1.86344111,51.77470398
Piatt,IL,,,36,15548,-5,8.600000381,6.800000191,2338,15.89999962,35902,6.099999905,41.70000076,36.40000153,21.60000038,99.74272919,0.051453564,54.32852936
Pike,IL,,,21,17577,-8.100000381,10.60000038,10,1217,8.100000381,24859,15.5,44.40000153,37,18.20000076,99.55623627,0.045514025,51.41378021
Pope,IL,,,12,4373,-2.400000095,10.10000038,8.300000191,1676,6.300000191,23438,7.400000095,44.09999847,39.40000153,16.20000076,93.11685181,6.082780838,55.1337738
Pulaski,IL,,,37,7523,-16.60000038,9.899999619,8.899999619,474,6.099999905,21957,7.400000095,56,32.90000153,10.69999981,66.88820648,32.77947617,47.1753273
Putnam,IL,,,36,5730,-5.699999809,9,6.400000095,484,9.800000191,33579,5.699999809,47.59999847,29.29999924,22.70000076,98.01046753,0.157068059,57.73123932
Randolph,IL,,,60,34583,-3.400000095,7.900000095,7.400000095,1572,8.300000191,31231,6.800000191,51.5,29.60000038,18.70000076,91.17774963,8.246826172,47.89925766
Richland,IL,,,46,16545,-5.900000095,8.899999619,8.600000381,2640,11.89999962,27512,11.19999981,40.79999924,37.90000153,21,99.37745667,0.102750078,48.72166824
Rock Island,IL,1960,,351,148723,-10.10000038,8.5,6.5,4764,15,33045,1.299999952,51.90000153,32.20000076,14.5,89.71578217,7.052036285,48.43837357
St. Clair,IL,7040,,396,262852,-1.600000024,7.199999809,5.5,5487,14.69999981,31939,1.100000024,53.59999847,29.70000076,16.39999962,71.47216034,27.1160202,40.91313553
Saline,IL,,,69,26551,-7.300000191,10.5,9.899999619,2320,9.399999619,25066,2.599999905,54.79999924,27.70000076,17.39999962,95.86079407,3.506459236,49.91902542
Sangamon,IL,7880,,209,178386,3,7.5,6.300000191,6684,22.39999962,37562,1.5,41.40000153,40.90000153,17.39999962,90.82158661,8.052201271,54.29798126
Schuyler,IL,,,17,7498,-10.5,10.10000038,9.199999809,1255,10.69999981,25605,20.10000038,41.29999924,37.79999924,20.39999962,99.74659729,0.026673779,53.28087616
Scott,IL,,,22,5644,-8.600000381,8.899999619,8.899999619,843,9.199999809,28431,13.30000019,38,40.70000076,21.10000038,99.82282257,0.017717931,49.30900192
Shelby,IL,,,29,22261,-6.900000095,9.800000191,8.100000381,1081,9.800000191,29736,13.19999981,45.59999847,32.5,21.5,99.68105316,0.062890254,50.19990158
Stark,IL,,,22,6534,-13.89999962,10.19999981,9.199999809,333,10.80000019,30082,17.79999924,39.90000153,41.29999924,18.70000076,99.41842651,0.122436486,51.2855835
Stephenson,IL,,,86,48052,-2.299999952,8.800000191,7.099999905,3924,13.60000038,34057,7.699999809,36.5,41.59999847,21.60000038,92.65795135,6.411803722,45.06784439
Tazewell,IL,6120,,194,123692,-4.800000191,7.400000095,5.800000191,2553,13.60000038,36951,1.899999976,44.09999847,39.09999847,16.5,99.14868927,0.150373504,48.50273132
Union,IL,,,43,17619,0.100000001,9.899999619,9,1461,10.89999962,24875,8.300000191,51.5,33.09999847,15.10000038,98.263237,0.692434311,51.55230331
Vermilion,IL,,,97,88257,-8,9.100000381,6.800000191,5062,11.10000038,30392,3.099999905,47.79999924,30.39999962,21.20000076,89.4614563,8.884281158,43.57841492
Wabash,IL,,,58,13111,-5.099999905,8.899999619,7.300000191,2440,12.60000038,31215,7.699999809,39,39.79999924,20.89999962,98.81015778,0.305087328,47.59362411
Warren,IL,,,35,19181,-12.89999962,9.100000381,8.199999809,3185,14.5,27271,11,43.29999924,39.40000153,17,97.12736511,1.856003284,44.03315735
Washington,IL,,,26,14965,-4.599999905,9.800000191,8.800000191,1449,8.699999809,31535,15.60000038,39.5,39.70000076,20.39999962,99.27163696,0.307383895,50.48446274
Wayne,IL,,,24,17241,-6.099999905,10.19999981,9.300000191,1476,8.699999809,25463,16.79999924,37.59999847,42.90000153,19.20000076,99.41999054,0.052201148,51.4587326
White,IL,,,32,16522,-10.10000038,10.69999981,9.899999619,1445,9.5,26490,7.199999809,48.90000153,34.70000076,16.20000076,99.24343109,0.24815397,53.32889557
Whiteside,IL,,,88,60186,-8.199999809,8.399999619,6.5,3329,9.899999619,32231,5.099999905,45.40000153,37.40000153,16.89999962,94.93071747,0.692852139,45.11514282
Will,IL,1602,1600,448,357313,15.69999981,5.099999905,3.5,4554,18,45510,0.800000012,39.20000076,38.29999924,21.60000038,84.91714478,10.73596573,42.57415771
Williamson,IL,,,138,57733,3.400000095,9.399999619,7.5,3331,14.19999981,27890,2,49.90000153,32.90000153,16.60000038,97.23208618,1.986732006,49.81552887
Winnebago,IL,6880,,505,252913,3.400000095,7.400000095,5.300000191,7703,16.70000076,37199,0.800000012,43,37.59999847,18.89999962,87.95079803,9.195257187,44.36901093
Woodford,IL,6120,,63,32653,-0.100000001,7.400000095,6.699999809,952,15.39999962,38390,8.100000381,33.70000076,49.29999924,16.79999924,99.18843842,0.196000367,49.93415451
Adams,IN,2760,,92,31095,6,7.300000191,6.199999809,1704,10.69999981,32314,13.89999962,29.20000076,47.79999924,22.5,98.18299103,0.115774237,40.86830521
Allen,IN,2760,,464,300836,3.599999905,6.599999905,4.800000191,6518,19,37866,1.600000024,32.59999847,45.20000076,21.20000076,87.78404236,10.07658672,40.41304779
Bartholomew,IN,,,161,63657,0.600000024,6.699999809,4.800000191,3409,16.89999962,36195,3.799999952,30.20000076,47.90000153,21.39999962,97.04196167,1.578773737,43.10602188
Benton,IN,,,24,9441,-5.699999809,9.399999619,7.199999809,1727,9.199999809,30935,12.10000038,28.20000076,47,24.39999962,99.44921112,0.063552588,45.78964233
Blackford,IN,,,85,14067,-10.19999981,8.699999809,6.5,2031,8.899999619,30125,8.199999809,36.09999847,40.59999847,22.79999924,99.3673172,0.049761854,41.0748558
Boone,IN,3480,,91,38147,5.300000191,6.800000191,6,2541,22.20000076,40485,5.900000095,22.89999962,54.59999847,22,99.12705994,0.217579365,45.50292206
Brown,IN,,,47,14080,18.70000076,7.900000095,4.800000191,0,15.19999981,32405,2.5,32.09999847,41.59999847,25.79999924,99.20454407,0.092329547,44.921875
Carroll,IN,,,52,18809,-2,8.800000191,6,1069,10,32816,10.69999981,29.89999962,44.40000153,25.39999962,99.52682495,0.101015471,45.52075958
Cass,IN,,,93,38413,-5.900000095,8.899999619,6.300000191,5561,9,31049,5.800000191,29.29999924,45.70000076,24.29999924,98.3130722,0.859084189,42.26954269
Clark,IN,4520,,239,87777,0.899999976,7.099999905,5,4031,11.19999981,32172,1.5,47.59999847,36.29999924,15.39999962,93.7477951,5.357895374,41.80366135
Clay,IN,8320,,70,24705,0.899999976,9.199999809,7.699999809,3389,9.800000191,28727,7.300000191,32.5,46.20000076,21,99.25926208,0.457397282,41.14146805
Clinton,IN,3920,,78,30974,0.300000012,8.399999619,7.099999905,5848,11,31070,6.5,28.60000038,50.20000076,20.70000076,98.9765625,0.116226509,39.46535873
Crawford,IN,,,33,9914,2.299999952,7.599999905,6.599999905,0,5.699999809,23307,5.300000191,45.29999924,38.09999847,16.39999962,99.53601074,0.090780713,50.37321091
Daviess,IN,,,65,27533,-0.100000001,8.899999619,7.099999905,1071,7.599999905,27074,13.19999981,30.39999962,53.09999847,16.10000038,99.41524506,0.359568506,38.20869446
Dearborn,IN,1642,1640,135,38835,20.29999924,7,4.900000095,432,10.69999981,35711,4.300000191,32.90000153,44.79999924,21.70000076,98.98287964,0.648899198,40.0849762
Decatur,IN,,,65,23645,1.700000048,7.400000095,6,1266,9.699999809,32312,10.60000038,27,50.5,22.29999924,99.14992523,0.164939731,43.5229454
De Kalb,IN,2760,,101,35324,8.899999619,6.599999905,5.300000191,1931,9.899999619,34853,7.099999905,31,44.5,23.70000076,99.10825348,0.10474465,42.52632904
Delaware,IN,5280,,306,119659,-6.400000095,7.300000191,5.400000095,0,16.5,31724,1.899999976,38.59999847,40.40000153,20.60000038,92.95748901,5.989520073,42.3879509
Dubois,IN,,,87,36616,9.300000191,6.599999905,5.699999809,3823,10.89999962,36293,5.900000095,36.79999924,42.40000153,20,99.59033966,0.090124533,43.66670227
Elkhart,IN,2330,,344,156198,16,6.400000095,4.800000191,4791,14.19999981,35152,3.700000048,28.10000038,53.5,18.10000038,93.79441833,4.549354076,33.40887833
Fayette,IN,,,122,26015,-7.5,8.399999619,6.099999905,6756,8.100000381,30543,5.099999905,37.09999847,40.90000153,21.5,97.87430573,1.672112226,41.16855621
Floyd,IN,4520,,454,64404,9.800000191,7.400000095,5.400000095,6308,15.10000038,33085,1,44.40000153,40.20000076,14.89999962,95.3589859,4.102229595,46.03906631
Fountain,IN,,,45,17808,-5.900000095,9.5,7.199999809,613,7.599999905,28770,9.600000381,33.59999847,40.29999924,25.70000076,99.53953552,0.022461815,47.22596741
Franklin,IN,,,53,19580,4.699999809,6.900000095,5.5,8540,8.199999809,31770,13,30.10000038,46.90000153,22.79999924,99.57099152,0.051072523,41.71092987
Fulton,IN,,,52,18840,-1,9.100000381,6.900000095,0,9.399999619,30000,12.69999981,29.89999962,46.70000076,23,98.48725891,0.801486194,45.26008606
Gibson,IN,,,65,31913,-4.199999809,8.5,7.199999809,254,9.100000381,32080,7,46.70000076,34.90000153,18.10000038,97.59658813,1.867577434,46.37608337
Grant,IN,,,179,74169,-8.399999619,8.100000381,5.699999809,4357,11.19999981,31050,3.5,32.09999847,48,19.5,91.43577576,6.804729939,38.74664688
Greene,IN,,,58,30410,3.299999952,9.100000381,7.300000191,0,9.899999619,27426,6.400000095,39.90000153,39.79999924,19.20000076,99.46727753,0.03288392,44.74843979
Hamilton,IN,3480,,305,108936,47.90000153,5,3.200000048,1541,36.20000076,51167,2.200000048,18.39999962,62.5,18.70000076,98.00617218,0.620547831,50.88676071
Hancock,IN,3480,,155,45527,8.100000381,6.099999905,4.300000191,1915,14.89999962,41887,5,23,53.59999847,23,99.22244263,0.096645944,45.33353806
Harrison,IN,4520,,63,29890,12.69999981,6.5,4.900000095,1825,8.399999619,31160,7.300000191,42.20000076,39.5,18.10000038,99.16694641,0.414854467,45.73770523
Hendricks,IN,3480,,194,75717,13.5,6,3.700000048,5447,18.20000076,44257,3.599999905,21.29999924,55.40000153,22.70000076,98.41779327,0.904684544,43.76295853
Henry,IN,,,124,48139,-8.899999619,8.5,6.199999809,8473,9.199999809,30579,5.599999905,34,43.59999847,22.10000038,98.56041718,0.984648645,41.52350616
Howard,IN,3850,,281,80827,-5.099999905,7,4.800000191,3973,14.30000019,36902,2.599999905,30,44.59999847,25,93.31040192,5.441251278,42.4858017
Huntington,IN,2760,,93,35427,0.300000012,7.699999809,6.5,4269,11.80000019,33402,6.599999905,24.10000038,56.79999924,18.5,98.82857513,0.146780699,45.19998932
Jackson,IN,,,76,37730,5.699999809,7.400000095,6.199999809,781,8.699999809,30191,5.300000191,35,44.79999924,19.5,98.83116913,0.365756691,42.8571434
Jasper,IN,,,46,24960,-0.600000024,7.199999809,5.099999905,940,10.80000019,32288,9.600000381,30.70000076,48.59999847,20.39999962,98.79406738,0.444711536,39.62339783
Jay,IN,,,57,21512,-6.199999809,8.699999809,6.599999905,2872,8.199999809,27720,13.60000038,36.29999924,40.79999924,22.60000038,99.07493591,0.139457047,41.07474899
Jefferson,IN,,,84,29797,-0.200000003,7.800000191,5.699999809,1778,13.30000019,29608,7.300000191,41.79999924,37.40000153,19.39999962,97.93267822,1.21824348,44.26955795
Jennings,IN,,,65,23661,7.400000095,6.800000191,4.699999809,2147,6.5,28787,8.399999619,33.70000076,42.70000076,23,98.67292023,0.88331008,43.51041794
Johnson,IN,3480,,292,88109,20.89999962,5.800000191,4.800000191,4808,16.70000076,39687,2.200000048,23.29999924,54.40000153,22,98.12277985,0.95903939,42.49055099
Knox,IN,,,77,39884,-4.900000095,8.399999619,7.5,7778,11.10000038,27732,4.800000191,38.90000153,38.70000076,21.5,98.05184937,1.218533754,43.33567429
Kosciusko,IN,,,123,65294,10.69999981,7,4.900000095,4869,14.39999962,35548,5.900000095,21.5,57.40000153,20.70000076,98.10702515,0.473244101,37.80286026
Lagrange,IN,,,80,29477,18.60000038,6,4.199999809,1301,7.300000191,29843,19.10000038,28.10000038,48.09999847,23.29999924,98.91101837,0.149268925,25.25358772
Lake,IN,1602,2960,969,475594,-7.900000095,7.699999809,4.599999905,7226,12.80000019,35604,0.200000003,55.20000076,28.89999962,15.39999962,70.27065277,24.53521347,39.17164612
La Porte,IN,,,182,107066,0.200000003,7.900000095,5.199999809,5931,11.69999981,33198,2.400000095,41.70000076,35.20000076,22.70000076,89.93144226,8.947751999,39.6605835
Lawrence,IN,,,97,42836,2.099999905,8.100000381,6.400000095,2071,9.399999619,30105,3.099999905,33.09999847,46,20.60000038,99.2996521,0.254458874,39.17499161
